id,name,host_id,host_name,neighbourhood_group,neighbourhood,latitude,longitude,room_type,price,minimum_nights,number_of_reviews,last_review,reviews_per_month,calculated_host_listings_count,availability_365,number_of_reviews_ltm,license
1158551939776641548,Lägenhet med 1 sovrum,274474494,ApartDirect,,Skärholmens,59.27895,17.89444,Entire home/apt,400,30,0,,,13,88,0,
1158573898135637192,Rymlig etagelägenhet i Aspudden.,3955826,Per,,Hägersten-Liljeholmens,59.30854842083846,17.994748521456504,Entire home/apt,1600,5,0,,,1,25,0,
1158637788376436038,Apartment for the Era tour,578072458,Michael,,Spånga-Tensta,59.37871,17.91687,Entire home/apt,5000,1,0,,,1,269,0,
1158642399833770171,Shared room with electric bed,178407994,Mohamed,,Rinkeby-Tensta,59.39152,17.92179,Shared room,266,1,0,,,3,269,0,
1158647138766370593,Charmig central lägenhet,82215957,Amanda,,Södermalms,59.30739269999999,18.0783134,Entire home/apt,1350,1,3,2024-05-31,2.57,1,201,3,
1158731950732546704,Urban studio,271346174,StayPlus,,Södermalms,59.31236018771903,18.077725044518846,Entire home/apt,784,14,1,2024-06-18,1,60,260,1,
1158862554332225696,Lgh med balkong.,73927965,Sara,,Östermalms,59.35719639999999,18.0853085,Entire home/apt,1257,1,0,,,1,120,0,
1158864687260906840,Drömmigt boende med pool i Spånga Solhem,380001238,Jenny,,Spånga-Tensta,59.3791293279538,17.867635701603156,Entire home/apt,3500,5,0,,,1,342,0,
1159069242770703979,"Nära metro, stranden och skogen.",364397925,Alberto,,Hässelby-Vällingby,59.36215,17.84592,Entire home/apt,570,1,2,2024-06-04,1.54,5,292,2,
1159076281625387795,Nyproducerad 4:a Kungsholmen,175486493,Teresa,,Kungsholmens,59.33736,18.01271,Entire home/apt,3000,1,0,,,1,90,0,
1159194350753114774,Room with single bed & wardrobe,181649729,Shah,,Farsta,59.2634747,18.0829335,Private room,360,1,0,,,1,269,0,
1159195954072069885,Sekelskiftesidyll i kulturkvarter,41609053,Andrea,,Hägersten-Liljeholmens,59.302369187003926,18.008977694962127,Entire home/apt,1971,4,0,,,1,19,0,
1159224974226723990,Terraced House in a unique area,235232602,Nicola,,Hägersten-Liljeholmens,59.303012355773305,18.021666489503637,Entire home/apt,900,7,0,,,1,231,0,
1159234343641581412,Villa med fantastiska uteplatser,351664576,Elis,,Bromma,59.34736899762512,17.9089443013072,Entire home/apt,2657,2,0,,,1,7,0,
1159383976448385709,Lägenhet Årsta,51857578,Tomas,,Enskede-Årsta-Vantörs,59.2968,18.05449,Entire home/apt,4000,1,0,,,1,269,0,
1159865241945754860,Studio South side,577514646,Ana,,Södermalms,59.312205729132614,18.06929715134276,Entire home/apt,,1,2,2024-06-17,2,1,36,2,
1160057455915125377,Fyra i Gamla Midsommarkransen,388241117,Anna,,Hägersten-Liljeholmens,59.3020542,18.0087202,Entire home/apt,960,28,0,,,1,263,0,
1160075979563141177,Central oas med närhet till allt,154589062,Sharareh,,Kungsholmens,59.3317,18.04281,Entire home/apt,2943,5,0,,,1,49,0,
1160097490828620365,Cozy apartment in the heart of Östermalm,9424142,Robert,,Östermalms,59.33844418083973,18.0815838964892,Entire home/apt,1789,5,1,2024-06-23,1,1,146,1,
1160126139632209480,Villa nära vatten,3993061,Mårten,,Hägersten-Liljeholmens,59.2950066,17.9607819,Entire home/apt,2300,3,0,,,1,109,0,
1160129095766072057,Avicii Stadsradhus - Dubbelrum,578057355,Sibylla,,Enskede-Årsta-Vantörs,59.2863127,18.0933947,Private room,398,3,4,2024-06-23,4,2,43,4,
1160157564003871451,Centralt med vackraste utsikten!,38382285,Johanna,,Hägersten-Liljeholmens,59.30842080000001,18.0185143,Entire home/apt,957,1,0,,,1,225,0,
1160170227493834155,Fin 3:a på Södermalm,48650667,Lena Sofia,,Södermalms,59.315768173489964,18.08774776428183,Entire home/apt,1306,3,1,2024-06-29,1,1,61,1,
1160210871858991960,Spacious comfortable and cozy flat close to city,119981156,Peter,,Östermalms,59.35127325438572,18.06332018226385,Entire home/apt,3960,4,0,,,1,44,0,
1160276447096695326,Mysig 3:a nära Tunnelbanan,205890421,Gabriella,,Bromma,59.33739910000001,17.9421598,Entire home/apt,,5,0,,,1,0,0,
1160658142060608874,Hus för fem personer – 15 minuter från Sthlm city,578570530,Anders,,Hägersten-Liljeholmens,59.29062624518923,17.955593253036557,Entire home/apt,1100,3,1,2024-06-22,1,1,140,1,
1160666691134733441,Centrally with amazing views,411663574,Hossam,,Hägersten-Liljeholmens,59.308157130811686,18.020904333662525,Entire home/apt,1829,1,0,,,1,29,0,
1160743243234747142,Avicii Stadsradhus - Enkelrum,578057355,Sibylla,,Enskede-Årsta-Vantörs,59.2863255,18.0933767,Private room,382,2,2,2024-06-26,2,2,63,2,
1160758511161890077,Mysig lägenhet i Kransen - 68 m²,137429169,Sofia,,Hägersten-Liljeholmens,59.30237,18.00865,Entire home/apt,1200,1,0,,,1,251,0,
1160875332234610808,Sommaruthyrning,463338688,Sofia,,Älvsjö,59.28215579506359,18.03217282891562,Entire home/apt,480,1,0,,,1,199,0,
1160931686204086029,Ljus tvårummare högst upp,9648671,Kristina,,Norrmalms,59.3431421670273,18.03171544410353,Entire home/apt,2100,2,0,,,1,20,0,
1160976202230267882,Mysig trea nära vatten!,551575418,Sara,,Bromma,59.3395466,17.9842256,Entire home/apt,850,4,1,2024-06-05,1,3,261,1,
1161262910681770371,Cozy one bedroom apartment,578755900,Nina,,Rinkeby-Tensta,59.39947751246022,17.94364387104863,Entire home/apt,614,2,1,2024-06-02,1,1,21,1,
1161274645233085486,Trea perfekt för barnfamilj,33010827,Linn,,Södermalms,59.313918951160666,18.079010099172592,Entire home/apt,3000,7,0,,,1,110,0,
1161395662128837019,Mysig 2a i Sofo,108657837,Elin,,Södermalms,59.31255,18.07584,Entire home/apt,2000,1,0,,,1,250,0,
1161414634003414276,"Cosy apartment with view, close to subway & sea",330771964,Lesya,,Hässelby-Vällingby,59.361327261585686,17.831225762669714,Entire home/apt,529,2,1,2024-06-19,1,1,237,1,
1161509260470806926,Underbar 3a centralt i Stockholm,72733336,Pär,,Kungsholmens,59.33687450000001,18.0131396,Entire home/apt,1400,1,0,,,1,111,0,
1161632950989546267,2 RoK in Odenplan. Balcony with sun from 11am,323734441,Matilda,,Norrmalms,59.3492,18.04501,Entire home/apt,1200,10,0,,,1,45,0,
1161665143107855216,"Trevlig, nyrenoverad lägenhet",131152647,David,,Hägersten-Liljeholmens,59.2952464,17.9831167,Entire home/apt,1300,1,0,,,1,233,0,
1161695042052966121,Stay Inn: Spacious Apartment in SoFo,549905955,Stay Inn,,Södermalms,59.31393482337238,18.085021143019596,Entire home/apt,1440,3,1,2024-06-07,1,13,231,1,
1162041044075709741,Nyrenoverad södermalmsdröm,320163,Josephine,,Södermalms,59.30964509521806,18.08713806268291,Entire home/apt,2254,4,0,,,1,58,0,
1162048733429406754,Rum Södermalm i SoFo!,11659376,Eva,,Södermalms,59.31192153563545,18.076725526634924,Private room,1000,2,1,2024-06-03,1,1,57,1,
1162165770220892206,Villa i Älvsjö,373746011,Sofia,,Älvsjö,59.27141,17.97622,Entire home/apt,2014,1,0,,,1,255,0,
1162294476475800918,Mysig lägenhet i Gamla Enskede,64554354,Johanna,,Enskede-Årsta-Vantörs,59.28624944341277,18.08843906968832,Entire home/apt,600,13,0,,,1,26,0,
1162312861285974442,"Ljus, nybyggd 1:a på Kungsholmen - minst 3 månader",170065087,Cecilia,,Kungsholmens,59.33847137757374,18.013630583882332,Entire home/apt,500,90,0,,,1,153,0,
1162366845650557530,Stokholm House,278138595,Roman,,Spånga-Tensta,59.3798864,17.918246,Entire home/apt,1500,2,0,,,1,186,0,
1162417507794443547,Nice apartment.,579074672,Ayman,,Rinkeby-Tensta,59.40292949850001,17.94037920087946,Entire home/apt,800,1,0,,,1,269,0,
1162883968965629729,Central Vista,271346174,StayPlus,,Södermalms,59.3137,18.07769,Entire home/apt,1178,14,2,2024-06-18,2,60,199,2,
1162966274908214950,Sekelskiftestvåa på Östermalm,575353891,Emma,,Östermalms,59.34546867487382,18.063235776721175,Entire home/apt,1629,2,1,2024-06-23,1,1,115,1,
1163107940462626544,Super modernt hus med pool!,551575418,Sara,,Hässelby-Vällingby,59.384878447309404,17.847950014107205,Entire home/apt,4800,1,0,,,3,269,0,
1163134103172180907,Room at perfect location,579260579,Veronica,,Östermalms,59.34635241469728,18.101944415329207,Private room,550,2,2,2024-06-28,2,1,21,2,
1163185491832877328,A room in a Villa,543819415,Estehsan,,Rinkeby-Tensta,59.41051,17.91779,Private room,377,1,5,2024-06-28,5,3,48,5,
1163492234898286842,Fridhemsplans hjärta,172375884,Anna,,Kungsholmens,59.32946960299411,18.028353304098744,Entire home/apt,,7,0,,,1,5,0,
1163660713975514008,Beautiful studio in City Central,271346174,StayPlus,,Södermalms,59.31390947424769,18.079401664033423,Entire home/apt,1012,14,2,2024-06-26,2,60,240,2,
1163708417109958610,Central studiolägenhet i Vasastan,14203954,Hanna,,Norrmalms,59.34212853104501,18.040911662559964,Entire home/apt,1200,1,5,2024-06-19,5,1,43,5,
1163716369282230778,"Light apt, top floor w ocean view balcony",2740203,Fredrik,,Kungsholmens,59.32851,18.02968,Entire home/apt,2000,3,0,,,1,132,0,
1163775428494755564,Cosy and modern flat in the city,116717414,Elin,,Östermalms,59.34641209999999,18.0695583,Entire home/apt,1900,3,0,,,1,100,0,
1163785346794795562,Cozy 2 rum long-term,32395148,Armin,,Rinkeby-Tensta,59.387120923941225,17.919052380167834,Entire home/apt,490,90,0,,,1,269,0,
1163832301075454349,Studio in Södermalm,61341467,Natalia,,Södermalms,59.31442,18.091,Entire home/apt,1400,2,2,2024-06-20,2,1,8,2,
1164181496334118074,lugnt och fint central till allt,318756074,Sara,,Spånga-Tensta,59.37717679740698,17.90626118914002,Entire home/apt,784,1,0,,,3,270,0,
1164182517482495168,Shalom,318756074,Sara,,Spånga-Tensta,59.3785422119017,17.90628931830696,Entire home/apt,960,1,0,,,3,269,0,
1164262334143613771,Vindsvåning i Enskede,39752110,Johan,,Skarpnäcks,59.27894,18.10861,Entire home/apt,1750,5,0,,,1,29,0,
1164372937975823943,Stockholm Suite,74962045,Charlie,,Södermalms,59.3167199299276,18.083165969412892,Entire home/apt,1478,2,1,2024-06-19,1,2,318,1,
1164374118106528660,Room with balcony in Södermalm,342812182,Kara,,Södermalms,59.31626,18.04245,Private room,920,3,0,,,1,0,0,
1164395147547759496,Charmig lägenhet Hägerstensåsen,491899862,Joakim,,Hägersten-Liljeholmens,59.30256179898059,17.987498001395608,Entire home/apt,990,30,0,,,1,146,0,
1164396324359264023,"Villa i Ålsten, Bromma",290958991,Caroline,,Bromma,59.322933924839845,17.949398867525684,Entire home/apt,12000,1,0,,,1,37,0,
1164452870725379695,Stenkast från Södermalm,579573576,C,,Farsta,59.2735475,18.0655125,Entire home/apt,900,1,0,,,1,360,0,
1164535440543944243,Citynära lägenhet med trädgård,5287494,Niklas,,Hägersten-Liljeholmens,59.3074756,18.0006405,Entire home/apt,2100,3,0,,,1,87,0,
1164576052318277185,Inneboende Liljeholmen,578412567,Luse,,Hägersten-Liljeholmens,59.30608970521838,18.03213913659271,Private room,360,1,0,,,1,255,0,
1164630036603819308,Pokój Blisko natury i jeziora,507508497,Kristoffer,,Skärholmens,59.279743640689816,17.897186502814293,Private room,450,1,0,,,2,269,0,
1164638877452288844,Mily pokoj kolo natury,507508497,Kristoffer,,Skärholmens,59.2771993,17.8879191,Private room,400,1,0,,,2,365,0,
1164938469629136320,Fräsch lgh 20 min från city,23935015,Emma,,Farsta,59.25495813357963,18.088973628642915,Entire home/apt,979,2,1,2024-06-27,1,1,237,1,
1165031900224667214,3:a i barnvänligt område.,52563395,Lovisa,,Bromma,59.36321710000001,17.9509209,Entire home/apt,850,1,0,,,1,34,0,
1165108653732566119,Tvårummare i Långbro park,53543290,Kristofer,,Älvsjö,59.2823696,17.9678242,Entire home/apt,850,3,0,,,1,35,0,
1165126229701874546,Rymlig lägenhet nära city,89439725,Hannah,,Farsta,59.27471629999999,18.0690192,Entire home/apt,,3,2,2024-06-26,2,1,3,2,
1165153485513316180,Familjevänlig lägenhet vid park,5117945,Sara,,Kungsholmens,59.33307848835912,18.032871102834445,Entire home/apt,2259,4,0,,,1,14,0,
1165256093899643840,Modern Apartment With Stunning Lake Views,474815924,Vanessa,,Kungsholmens,59.33534710057286,18.000375106930733,Entire home/apt,1000,1,1,2024-06-14,1,1,6,1,
1165752635601692671,Nyrenoverad lägenhet med två sollägen,43856424,Emma,,Södermalms,59.3182553619189,18.032372821487687,Entire home/apt,,3,0,,,1,10,0,
1165799380424831640,MetroView 1 bedroom apartment,271346174,StayPlus,,Södermalms,59.309259994952264,18.0811383155949,Entire home/apt,921,14,3,2024-06-26,3,60,108,3,
1165810732666621515,Newly furnished bright studio,16683151,Olof,,Skarpnäcks,59.27866,18.1278,Entire home/apt,470,1,0,,,35,259,0,
1165830754493900292,3 bedrums close to the city,65338767,Carlos,,Enskede-Årsta-Vantörs,59.2940542253932,18.046528402442533,Entire home/apt,960,4,0,,,1,254,0,
1165864040574102988,Lovely house with cosy garden,119389044,Henrik,,Enskede-Årsta-Vantörs,59.28055592269878,18.075705747014677,Entire home/apt,2240,5,0,,,1,15,0,
1165972526225138724,Nära till natur och förbindelser,454429046,Fatima,,Enskede-Årsta-Vantörs,59.25440632200676,18.02776736004876,Entire home/apt,602,1,0,,,2,267,0,
1165980356785427135,Mysiga 25kvm vid vattnet i närheten av city,367980955,Johan,,Kungsholmens,59.33119686259178,18.00396927945368,Entire home/apt,1107,1,0,,,1,167,0,
1165990685776570936,Fresh&New Gem Stockholm City,248630112,Majed,,Norrmalms,59.3490569,18.0392056,Entire home/apt,1000,3,0,,,2,41,0,
1166052866549589048,Cozy house close to city,82720279,Erik,,Hägersten-Liljeholmens,59.289481587541154,17.976953519422022,Entire home/apt,3000,1,0,,,1,144,0,
1166139447288736033,Hornstull.,278795273,Anna,,Södermalms,59.31734904579867,18.033058238841374,Entire home/apt,1379,2,0,,,2,73,0,
1166331892521875775,Rum 15 min från City,207195285,Benny,,Farsta,59.236310187660195,18.10323780292473,Private room,267,1,0,,,1,265,0,
1166471837417715378,Modern & Newly furnished 2 RoK,16683151,Olof,,Enskede-Årsta-Vantörs,59.271983143413976,18.01839504844085,Entire home/apt,622,1,0,,,35,267,0,
1166504602799855794,Mysig lägenhet!,132515030,Felicia,,Hägersten-Liljeholmens,59.30134347675834,17.999584426751117,Entire home/apt,,3,3,2024-06-23,3,1,6,3,
1166520199213133751,Central,9290590,Vivi,,Södermalms,59.3164,18.03119,Entire home/apt,980,3,0,,,1,113,0,
1166522371594274354,Cozy small Apartment just outside Stockholm,547329761,Travelnest,,Hägersten-Liljeholmens,59.292963246858825,17.95123568433622,Entire home/apt,891,1,0,,,2,364,0,
1166571522655495353,"2 fl apt with magical view, Södermalm",16683151,Olof,,Södermalms,59.31926,18.04582,Entire home/apt,1146,1,0,,,35,49,0,
1166647635161346525,Villa Bastugatan,428752727,Sabina,,Södermalms,59.32113,18.05899,Entire home/apt,1500,5,0,,,1,19,0,
1166673563342306047,Charming apartment near water,580162465,Tatiana,,Hägersten-Liljeholmens,59.31351098333064,18.027293918342217,Entire home/apt,814,2,1,2024-06-11,1,1,30,1,
1166710001577056390,Ett rum i liljeholmen,580172560,Sharmin,,Hägersten-Liljeholmens,59.3075144,18.0122758,Private room,520,1,0,,,1,269,0,
1166725100377138137,Bright and cute studio apartment,202774991,Jorge,,Kungsholmens,59.33566,18.03475,Entire home/apt,,1,0,,,1,0,0,
1166740462115909995,Mysig radhus i Bromma,411455299,Stefan,,Bromma,59.33965419979713,17.964965254068375,Entire home/apt,1190,1,1,2024-06-23,1,1,58,1,
1166754941987293478,Rymlig 3:a med egen uteplats,9448010,Paulo,,Östermalms,59.34830831777334,18.096306376126915,Entire home/apt,1257,3,0,,,1,9,0,
1166786657875421238,Villa Lunkentus,234422599,Petra,,Bromma,59.3186863,17.9634002,Entire home/apt,3286,2,0,,,1,269,0,
1166808798099486983,Cosy appartement in the center,27464147,Stanislas,,Södermalms,59.31531858580365,18.07506102550827,Entire home/apt,1300,2,0,,,1,28,0,
1167145904404343938,Trerumslägenhet nära Stockholm C,449575630,Robert,,Enskede-Årsta-Vantörs,59.28557378646394,18.09351050030804,Entire home/apt,1081,5,1,2024-06-13,1,1,21,1,
1167178909858580096,A Living oasis.,5432737,Josephine,,Södermalms,59.312683,18.0769954,Private room,648,1,3,2024-06-29,3,1,257,3,
1167273320083013819,Nyrenoverat - mitt i naturen men nära stan,32316559,Johan,,Hägersten-Liljeholmens,59.30076,17.95506,Entire home/apt,,1,0,,,2,0,0,
1167300632091296254,Villa med pool,31350283,Anders,,Bromma,59.3521092,17.900929,Entire home/apt,2500,5,0,,,1,222,0,
1167395274880068553,SoFo-studio med balkong,345554340,Simon,,Södermalms,59.31391,18.08985,Entire home/apt,757,1,0,,,2,236,0,
1167438582436017331,Mysig liten lägenhet,431153561,Daniel,,Bromma,59.35812245466714,17.90210099391784,Entire home/apt,800,1,0,,,1,84,0,
1167471640687801524,Light and fresh apartment 15 min from city,580387212,Ville,,Östermalms,59.342660700151555,18.111442747906764,Entire home/apt,700,7,1,2024-06-25,1,1,105,1,
1167510306804560722,Äppelviksvilla nära bad och stad,580401152,Mattias,,Bromma,59.3261681,17.9632208,Entire home/apt,3400,7,0,,,1,243,0,
1167623306977861472,Mysig etta i SoFo,345554340,Simon,,Södermalms,59.3144764,18.0908473,Entire home/apt,753,1,0,,,2,121,0,
1167880687282539046,"Cozy room in Hägersten, Stockholm",221340007,Jakob,,Hägersten-Liljeholmens,59.295599164950815,17.985353907068564,Private room,349,5,0,,,1,28,0,
1167900145194007110,Bohemisk & konstnärlig lägenhet i mysigt område,2275701,Magdalena,,Hägersten-Liljeholmens,59.30204,17.99694,Entire home/apt,,5,0,,,2,245,0,
1167905428626353376,Stor lgh m balkong mitt på Söder,91503449,Maria,,Södermalms,59.31540989999999,18.0638971,Entire home/apt,2771,4,0,,,1,31,0,
1167973984871425892,City View Bliss,271346174,StayPlus,,Södermalms,59.3099976105533,18.08048833596737,Entire home/apt,1102,14,5,2024-06-24,5,60,71,5,
1168109771014830647,"Apartment in the heart of södermalm, central city",404570963,Vilmer,,Södermalms,59.31572708844368,18.054768183728,Entire home/apt,900,3,0,,,1,214,0,
1168152569970085981,Design flat central Stockholm,2994734,James,,Östermalms,59.34125,18.06681,Entire home/apt,2500,1,0,,,1,227,0,
1168530755038600069,83 sqm apartment close to city,83868321,Charik,,Enskede-Årsta-Vantörs,59.288246384965156,18.030099057306476,Entire home/apt,807,1,3,2024-06-23,3,1,255,3,
1168618747580778145,Apartment in the heart of Södermalm,7296367,Emma,,Södermalms,59.31417,18.08111,Entire home/apt,2000,3,0,,,1,55,0,
1168635595005302933,Unique lakeside apartment with a sunny balcony,106914518,Noroz Nader,,Södermalms,59.31818,18.02641,Entire home/apt,800,5,0,,,1,224,0,
1168694929829917370,Two story flat with amazing view from terrace,390614369,Charlotta,,Södermalms,59.324351878866445,18.07266493498549,Entire home/apt,4300,3,2,2024-06-24,2,12,16,2,
1168703244190595109,Vindslägenhet Bromma.,580604772,Anna,,Bromma,59.333442045779705,17.923851334918233,Entire home/apt,1114,3,1,2024-06-25,1,1,24,1,
1168769303210902035,City Stockholm. Högt skyddat city läge + balkong,580712420,Carl JÜRgen Vinzenz,,Norrmalms,59.33773,18.06401,Entire home/apt,3300,2,0,,,1,78,0,
1168803090405933120,"Mysig, fräsch och rymlig lägenhet på Södermalm",147771879,Emma,,Södermalms,59.316821081024145,18.049543015658855,Entire home/apt,1700,3,0,,,1,25,0,
1168869633254395110,69 km av ett rum ledig.,505182284,Jin Sook,,Södermalms,59.30774097332229,18.06650073091819,Shared room,236,1,0,,,1,238,0,
1168909632946565866,Thorilds,473232756,Josefine,,Kungsholmens,59.33229966244667,18.01617030054331,Entire home/apt,2500,3,0,,,1,14,0,
1168928710808052276,Charmig lägenhet vid vattnet.,3198849,Anna,,Södermalms,59.30592499999999,18.0970001,Entire home/apt,1600,4,0,,,1,39,0,
1168992689548365686,Central apartment in Stockholm,219417163,Giorgi,,Norrmalms,59.33891,18.04019,Entire home/apt,800,7,0,,,1,13,0,
1169268113608525835,Mysigt rum med egen balkong,580837600,Pernilla,,Södermalms,59.30890184759429,18.104609437286854,Private room,770,1,3,2024-06-20,3,2,229,3,
1169270395986685243,Södermalm,577148584,Kadri,,Södermalms,59.31019560852245,18.050958595949233,Entire home/apt,848,2,1,2024-06-26,1,2,249,1,
1169327714799724262,"Room in Kista, Sweden",282466390,Zeinab,,Rinkeby-Tensta,59.41086,17.92028,Private room,400,1,0,,,1,269,0,
1169396748933691831,Familjevänligt i Hässelby,65017322,Carl,,Hässelby-Vällingby,59.36602973852095,17.827853746712208,Entire home/apt,2000,5,0,,,1,234,0,
